ROI_2	ROI_4	ROI_5	ROI_7	ROI_8	ROI_10	ROI_11	ROI_12	ROI_13	ROI_14	ROI_15	ROI_16	ROI_17	ROI_18	ROI_24	ROI_26	ROI_28	ROI_31	ROI_41	ROI_43	ROI_44	ROI_46	ROI_47	ROI_49	ROI_50	ROI_51	ROI_52	ROI_53	ROI_54	ROI_58	ROI_60	ROI_63	ROI_77	ROI_85	ROI_251	ROI_252	ROI_253	ROI_254	ROI_255	ROI_1002	ROI_1003	ROI_1005	ROI_1006	ROI_1007	ROI_1008	ROI_1009	ROI_1010	ROI_1011	ROI_1012	ROI_1013	ROI_1014	ROI_1015	ROI_1016	ROI_1017	ROI_1018	ROI_1019	ROI_1020	ROI_1021	ROI_1022	ROI_1023	ROI_1024	ROI_1025	ROI_1026	ROI_1027	ROI_1028	ROI_1029	ROI_1030	ROI_1031	ROI_1034	ROI_1035	ROI_2002	ROI_2003	ROI_2005	ROI_2006	ROI_2007	ROI_2008	ROI_2009	ROI_2010	ROI_2011	ROI_2012	ROI_2013	ROI_2014	ROI_2015	ROI_2016	ROI_2017	ROI_2018	ROI_2019	ROI_2020	ROI_2021	ROI_2022	ROI_2023	ROI_2024	ROI_2025	ROI_2026	ROI_2027	ROI_2028	ROI_2029	ROI_2030	ROI_2031	ROI_2034	ROI_2035
0.5354634140010226	0.1028374238981021	1.0227032280273525	0.5829723906584763	0.2515801805898833	0.9822836190683868	0.3576919401413229	0.4176209027071546	1.5823442201788576	0.7368697423378878	-0.3860404905470269	1.0118238576914609	0.928286900076387	1.3311111970372334	0.9712613181772388	-0.9802983053095654	1.2403493158300525	0.6345866348913725	0.6286254789958885	-0.6535290646720185	1.2201452547668348	-0.7474659232251776	0.3639905177598198	1.8506305097020823	-0.8051531712977331	0.9773647618400836	0.3018365148391749	0.7211557874056181	1.1379014250289232	0.4300037316398298	1.2433191668537624	0.2959780374238256	-0.6745135460615009	-0.9981504042336372	0.7562885380170802	-1.2645032542367085	0.5502389403448357	1.4340472131465285	-1.0943947580069724	2.168190436631584	-0.1823745173795852	-0.4871495213176414	-0.1974550262836198	-1.1945608546349116	-1.1995687912562356	-1.4540111345091793	-0.0249447392819524	-1.0281248660639708	0.7215478413517161	-0.6499181634265347	-0.7073102728033103	-1.1632213010965549	0.0023724821202017	1.0824537778826675	1.0939509370441318	-0.330757179724349	0.3313327720367616	0.0133074764475998	0.4604920694367213	2.1990953849334764	0.6339344021475044	0.5081473355509545	1.5405096063357409	0.0098582277244915	1.941641631976288	0.9639759358872012	-0.3436095396159337	1.2592536457143273	1.0332761956041503	1.642581952437727	2.2595373405268973	-0.749053889986316	-0.8022235647863147	-0.8173623169375934	0.1001336452573996	-1.5300794981135883	0.8235268718597218	0.0039931473797266	-0.8672932085528525	0.327111962742549	-0.8101780440577441	0.5181663104895644	-0.6893604190511534	-0.5197994654195572	2.1747997892912654	0.3094912838340849	0.2400331176159341	-0.435463344571017	-0.034126710941361	0.3875785941224076	1.902212408544988	-0.0734672453561544	-0.136537226875134	1.5434249257285104	-0.227895254185386	0.9525820162450755	0.783003541253621	-0.6317323573538888	0.6490214026829413	1.6558699815538598	1.2634319088427823
-0.4338117568612435	-0.0167199166598007	1.3705637994119018	0.2323515144999426	-0.8873595374086665	-0.1712568039179779	1.2487432030187158	0.5727773735505572	-0.7323715936217227	0.2877473728921174	0.5144325974874345	0.7158309487376621	1.4075913779134532	0.901010188032516	0.9703162904181016	-0.8718690295253531	0.5649338280336599	-0.1961551256206408	-0.3813509103614683	0.0334700364865874	0.4023701977008875	0.0990563574686731	0.1836492156891277	0.4689750439362439	0.8089015482092853	0.5352194672493015	-0.1795886598978127	1.408212056869386	0.9985951457810048	0.7856093845696653	0.6296244566315685	-0.0856003651916972	0.3492430727900638	-0.0709313827253359	-0.0503677558436989	-0.1492335344063521	1.0516484165657782	0.4139319036205933	0.4034995278421411	0.7245549336436743	0.4558522408970843	-0.6881282420553405	-0.1357361738481884	0.2693561060454444	-0.6570894828659121	-0.7879921883031462	-0.1424700778517304	-0.0671201321686725	-0.2672968488464879	-0.1487301925071041	0.5017332373933099	-0.4301445753697632	0.6915424392602104	0.5963177167633132	0.5763774645631227	-0.2120644372239712	0.0375171187589536	-0.8121223028394169	0.1241289442666172	0.3119234080054398	0.2337900015593129	-0.0889156347886152	0.788037054629179	0.2797705990892352	1.1907387619670893	0.0441942655121452	0.5811051361694984	0.3570699497763308	0.4791967969015935	0.4536485637544326	0.5731807679631973	-0.053536071910589	-0.8635115357808519	0.5245224364616191	0.5500628948238904	-0.7378610077000409	0.6796472579292976	-0.0336600301308009	-0.4197075370526683	0.503918934273306	-0.883273183621776	-0.0528206354569667	-0.1263249517997962	0.1331165355936806	0.7559962027128401	-0.4568640223496485	-0.330818568047314	-0.611586059734443	-0.8941739160610471	-0.1752699151112044	0.2624865119532184	-0.6596332372121936	-0.1494337837285453	0.7134499883591641	0.0631803354853963	0.7848168940278518	-0.6110448623091675	0.8948771319984763	-0.1577569104367696	0.0578019332252046	0.3233877952086529
-0.572775101801995	-0.0533540334872284	1.0512513611908356	-0.0973723375797987	-1.2132303477338269	-0.9377881295859964	1.339299637376733	0.3009182196150438	-1.6788575532567356	-0.0803268880513072	0.8632842285722091	0.2814783281075608	1.1424476615350758	0.5066696103407984	0.5237077310712137	-0.5656853707619006	-0.1933158428556862	-0.4609780256564221	-0.7276357915715272	0.3957372243255954	0.0453706528880767	0.4157118784435876	0.1102782354485189	-0.6327613562813653	1.1791201738151498	-0.0115794099700489	-0.5285522277997483	1.433974240797562	0.8329866451163648	0.7379994660497907	-0.1264054619060055	0.0039556576214133	0.917187715750036	0.5667077986344956	-0.7132742260170583	0.4072111607187239	0.7929944513281579	-0.0104960707811731	0.8071863616753321	-0.4273703235557145	0.750963526996671	-0.5558981621027816	-0.0727074813618262	0.9011958064834804	-0.0584704020498202	-0.1119111698138964	-0.2818792837668063	0.3130290340683234	-0.8497810104473146	0.1502344028030221	1.0752419366934436	0.1818183828216291	0.8670910618745309	0.1119277923129586	0.1649907079599492	0.0316802811071744	0.1265389724231513	-1.0901489217806883	-0.1226435873356279	-0.7844419581134278	-0.0328571134402956	-0.2920647588561729	0.2173242967013342	0.2416119575741811	0.5020759869074671	-0.334833749396853	0.8078487978384158	-0.1212626197030831	-0.0702724239272844	-0.4844709838796251	-0.5387373899243104	0.2067270444335561	-0.6706259246074594	0.8932729972075771	0.5799642950956354	-0.0088778788252821	0.5666281044427609	0.0393244994962122	-0.0160167701141652	0.3320358024197198	-0.5472158656961219	-0.2080733354936885	0.2202306634407411	0.3307690756103377	-0.2685417194585322	-0.8290244053941823	-0.5751256492422665	-0.4508237629296298	-1.279392928573357	-0.4761650852258206	-0.6828688660163241	-0.7126590153559688	-0.1303159405238874	0.103217813179743	-0.1165331576740156	0.3225947859076746	-1.0334177567190563	1.4700309154366242	-0.6533817398493034	-0.6809279431572426	-0.4856647051463511
0.0837716711753019	0.003649245387568	0.1727387402031574	-0.2776457157845806	-0.5172777081861791	-0.9751405862836132	0.4619388010474904	-0.2828024656098019	-0.9677623551183012	-0.321759715332908	0.4817115976312125	-0.2438998146730452	0.1031919577130567	0.1127571008556149	-0.266472503751602	-0.093012859613187	-0.8137074495282263	-0.163036205841181	-0.3727872408661465	0.345508520330842	0.158900498053864	0.120765754598008	0.1592801576855371	-1.0888277094295395	0.254142938606176	-0.4850482913667279	-0.5222163466925571	0.6209352113633099	0.5549973646383204	0.2499453841965861	-0.7553248647434617	0.4365004907234164	0.7807721440608871	0.6490673505327611	-0.9790047621920552	0.2348829463139154	-0.1491847148353443	0.0496995458350036	0.0825615121123662	-0.97503298814247	0.5085618268683084	-0.0606468456943897	-0.0300384495973375	0.4833122068166599	0.4108110655706902	0.3744123348019745	-0.404177807012306	0.1101869622711903	-0.8339921151151825	0.2429101219591269	0.7271502440717638	0.5172359737789917	0.3508690363178759	-0.2810527343156015	-0.0545813443988202	0.3256446714981015	0.471594154842273	-0.6024164433123081	-0.1751231909708092	-0.8201907129884874	-0.0579514538747723	-0.1547244397276501	-0.1573877909442855	-0.0759824716499984	-0.0660494983415043	-0.0783919651875405	0.2867971747540462	-0.1002260010591249	-0.4373776921981183	-0.8601563912741927	-0.7744627333494365	-0.0332011930176202	-0.1953205012803429	0.2388149918098722	0.1729224279170739	0.4507269613799003	0.3805419585639834	0.1005592796834998	0.3036677419651701	-0.1306039412764823	0.1520597755440585	0.0275162268199702	0.2830670735612522	-0.006884156863699	-0.6614185473842568	-0.6247765231389255	-0.3827912481190553	0.0113017920449409	-0.888894351996624	-0.381145544215888	-0.7610310496943621	-0.1640726841309944	-0.1308437724258911	-0.2434903179663308	-0.6081381623782767	-0.3213088473473447	-0.3479224721248085	0.8678096342826619	-0.6462675223933427	-0.3926103245263365	-0.8483000898724292
0.7577902405453061	0.0904758719227649	-0.5196319395597574	-0.136889556801009	0.6288616290833269	-0.2292433575936472	-0.7634830521207486	-0.6144019015231338	0.4954639360513199	-0.3352528942603739	-0.290318800339686	-0.5884136184717542	-0.9560777360147724	-0.2606845918755859	-0.7789888896655014	0.2656893001263864	-0.8657374081363384	0.2005312612899472	0.1926816700486701	0.0830239976190041	0.3470964344439852	-0.3325524720834007	0.2184974265325208	-0.6510916634880839	-0.8639413066758043	-0.5062174330259729	-0.0136988611336673	-0.5389793430523631	0.1184820293505836	-0.3405447289186698	-0.7280112917560937	0.627542142454557	0.0547934422570535	0.1456764503625719	-0.6238051718300102	-0.2911782972854161	-0.9257570688245128	-0.0093376612727211	-0.7818132683342812	-0.7170837578603166	-0.1629271232458461	0.482336351214527	0.0014230313546628	-0.4721071390970965	0.4447900930252179	0.3779974089253683	-0.439800654278802	-0.1984901001756763	-0.3152239376724188	0.2387194506670587	-0.260787513062573	0.4705165450013078	-0.5571449986209871	-0.4356059429591309	-0.0113273309627208	0.4522029588642859	0.6004385877246399	0.3763997815011697	-0.001933995939884	-0.1364905177389425	0.1353993105792756	-0.0780917594857324	-0.4398231510215504	-0.371084982861211	-0.4223350433085184	0.4033891865361331	-0.3783317157646521	0.1137618455220124	-0.4106227221040788	-0.5175626966928765	-0.2831945332028976	-0.4621559849327981	0.3120740121314949	-0.5932058988283857	-0.2805935318068711	0.4291538853567263	0.0047597029962875	-0.0551288405281511	0.4708944490667463	-0.4626331172718793	0.7199822596924612	0.2489461212633886	0.1920872607340667	-0.5036985252489387	-0.4427762347698644	0.0186083369826843	0.0723726528654259	0.3908972437961469	0.143911877612865	0.0163001979633237	-0.3088889121662556	0.5214404056067983	-0.213375165953827	-0.3877663235790124	-0.7743769194505337	-0.6820985511640182	0.6565430468273744	-0.2819547479371594	-0.2015577791868615	0.3057954180299248	-0.4908843609681922
0.8264440628548969	0.1379299967110034	-0.5100187679644111	0.3109917212967237	1.3127029777145207	0.8418932971898521	-1.4269867842584745	-0.3182514796663384	1.487296190874852	0.0190921650532409	-0.8372185124697445	-0.4814219757549134	-1.1781837042139136	-0.4483648876022025	-0.5161180579663339	0.2435869004005089	-0.1909533449163884	0.2502473452140172	0.5395031794981411	-0.1013355683572507	0.2741130319309484	-0.3764772180980191	0.1313805684555063	0.4331899573930026	-1.0994860016177217	0.0639643930249606	0.7775394884845238	-1.2341860682235744	-0.35967356926381	-0.6661232358485625	0.1044920504869254	0.2438395516503878	-0.8027156765475453	-0.5529849612605222	0.2537543215617754	-0.5285980481810962	-0.8191902880078783	-0.4532683142532919	-0.8290275538123324	0.1693795576820865	-0.8155918933571442	0.6782198464089488	0.0782215073127793	-1.168264495183717	0.0138427593311037	-0.0891229134797134	-0.3609342052352565	-0.2386920399861428	0.3907270230662671	0.1506979978946102	-1.1742688860079311	0.1242646271049477	-1.2450886811549735	-0.2916978002542703	0.2898822297016247	0.3009324060759977	0.2996548858696786	1.21427817748988	0.2532304370771406	0.6437909343316333	0.3285449731812186	-0.2839086602275315	-0.6489241321775937	-0.3924501632000072	-0.4676476549803708	0.5867703620801595	-0.5721606123675328	0.1654756262503623	-0.0443493459353998	0.2583351016213752	0.3976119805409592	-0.67451320920978	0.5163136640989684	-0.7682300032595939	-0.3842244438000272	0.004723743448755	-0.4635106150370389	-0.3739870148847504	0.3884379074922903	-0.3271745557820514	0.6858052966692726	0.1369431143432948	0.1513510651437999	-0.654189385211548	0.0953715427915281	0.7102870187624365	0.4729574053953055	0.37324440409226	1.1731720698150274	0.4072876632523944	0.2349009868575702	0.747929875437655	-0.3113992819037386	-0.3330603987161596	-0.2520295355390116	-0.4314734362757761	1.0163690220680284	-1.0648147594754285	0.3497207576671711	0.6228361129849399	0.3770660129164864
0.3885829765994473	0.1301352545123043	-0.0713620225465208	0.7059746017426535	1.0291123075426878	1.439928611526926	-1.0928073117411832	0.3255469805944984	1.4243223566646044	0.6394039542859972	-0.776037951176949	-0.0047872793240889	-0.4667942379725665	-0.3459861170345749	0.2962456476780902	-0.0884698455759193	0.7210835503066868	0.0872731446291259	0.5982508103349685	-0.089652426206477	-0.015214445165982	0.0634142145383235	-0.1455003382754238	1.3437623809852597	-0.4127451890198741	0.7867689301939844	1.2509009063979488	-1.0313863731624011	-0.6645417416935566	-0.6365201829927359	1.113346434507957	-0.3814988103934005	-1.2150107868233295	-0.8308543791245142	1.098602366417738	-0.1360147945459177	0.0089600349836985	-0.8275482776500116	-0.0842689019318664	1.0194774198180023	-0.9262208915293504	0.3964293531441097	0.1770576310872919	-1.1138935755631725	-0.459231008817545	-0.531127568586326	-0.192901189878369	-0.0508236904054857	0.8984792190364342	-0.0906154763154689	-1.3411449115353855	-0.2578424111583428	-1.1902815243873783	0.0116577763117092	0.6225223081678418	0.0206497970589251	-0.1392098453570237	1.3351541808672112	0.3287798427651001	0.9878565541808656	0.2514009306300443	-0.5096169913450163	-0.6297749058895723	-0.1507065085130651	-0.2283451482939348	0.3082164508259241	-0.2852400339773687	-0.0078362508538347	0.2997001988584727	0.8126264401522263	0.6942880592190055	-0.4517180251588541	0.3000452764788424	-0.2557571099311243	-0.1463897116305509	-0.3906730462653869	-0.7244364327251809	-0.5085092964589761	0.0468003071452871	0.1695094554447614	0.0924869081023124	-0.1822117488652177	0.2172319590920764	-0.2892209612671788	0.511740056485836	1.0203903120556443	0.5921118505421612	0.0612951285914927	1.4384033771441516	0.4526795702203421	0.5928010895051011	0.3233247110704227	-0.2464042844649237	-0.0363477323115446	0.5747196144538842	0.2245467355950412	0.4855369195873947	-1.034993660379694	0.6189904882551988	0.3113158605203309	1.0221206834638483
-0.0699553025019714	0.1083269937660708	0.1490172457395738	0.577036398739851	0.0796788932718577	1.0336073799079746	-0.1215640609566455	0.6273578984215077	0.5824076057752897	1.0020915001463977	-0.276298852889024	0.3717929671264559	0.3844541769750846	-0.1112823000089438	0.8559724062980156	-0.3109986124384687	1.030837296454118	0.0335430368244479	0.4336664600517363	0.0057278924701267	-0.2314944430156886	0.4482880321351154	-0.4478757644895581	1.2465382659718989	0.3667709165716493	0.9139158575004837	0.8695980698122708	-0.2547696724631058	-0.6483558008054003	-0.3831395218034595	1.3423331578199196	-0.620673684931659	-0.8491285600903747	-0.4282584662383781	1.2373662302748385	0.5477959138563372	0.7253182965460496	-0.5277265167769668	0.5783341509381118	1.06972730841861	-0.3311455861352029	-0.1268195256167722	0.1232003548364036	-0.4138096431121759	-0.4433575407621424	-0.3971907144164711	0.0430225015179691	0.1119769517410848	0.920005526333738	-0.4397092796496635	-0.6304109160390668	-0.4096584929843871	-0.3596818462862203	0.1975272973146516	0.5925986220200342	-0.1223504800467006	-0.3016581454061341	0.6200979179242891	0.0577497061767707	0.6771349559789163	-0.1478653113464212	-0.3032897579514305	-0.2318376910260735	0.1565247243248743	0.1066783699928291	-0.1502726219132177	-0.0265217499757616	-0.1791658939052175	0.262546045453131	0.6426231809228894	0.4205873430531818	0.1158035057825913	-0.1128719425311688	0.2723172472614071	0.0431684988873554	-0.3270328759458962	-0.5718488142270967	-0.1955280056077345	-0.3524003764803653	0.5595536757225528	-0.5221539631293023	-0.2780559352916804	0.2298547023629428	0.2588529611689985	0.4827020305633367	0.7143650510394461	0.4157499642109407	-0.1647975907389363	0.7028093312164269	0.0574607300289428	0.6254136163364398	-0.3720786555552724	0.0667882772800898	0.4085966548742459	0.9282662212976972	0.7051674337445321	-0.3197494528536966	-0.4831785394821681	0.4392110234426299	-0.2519871805183724	0.797209465895548
-0.3342430706795323	0.1048603335387894	-0.0467164317658533	-0.1211121939677755	-0.7587626842913798	-0.1194516625138702	0.7409483615881889	0.2098162884883563	-0.3787811515175908	0.5522956591667929	0.1495602447652794	0.2567461608796535	0.5205104006731099	0.0054554578874223	0.5932158576034614	-0.06271684483699	0.3894398893121511	0.1613748345975473	0.0267743497530976	0.0310164054953031	-0.2215939853499094	0.2683611683002641	-0.4960835104055434	0.103446416586607	0.5372949146208637	0.140866098801453	-0.2750293516889296	0.3898267531463956	-0.3248136561022551	-0.0160697070966065	0.4768951892389899	-0.2583906562380996	0.0928426795521005	0.2104509710851136	0.5079246579792964	0.8084493520245881	0.7148638078617648	0.3751799106465374	0.4537097967815903	0.1784332676711647	0.5699392651843713	-0.5073949878457386	-0.2007440479302073	0.3927613607315551	0.1323991907223321	0.2539410286676909	0.3331175556928009	0.1105090503440829	0.408795559703796	-0.6866380320175142	0.4355271542445149	-0.2513633131700266	0.7046754522626234	0.077836699059486	0.0250952307460592	-0.0257923429863558	-0.1336757533086009	-0.5037142770801473	-0.4523012724180097	-0.0972902538033687	-0.5940473722696896	0.3957307386572798	0.4217856794744349	0.3441066906303901	0.3542212168284145	-0.4133833091278397	-0.1355728767665031	-0.1510157727357597	-0.1617968267295843	-0.1103780447493943	-0.098237548888746	0.6700505731405817	-0.3597770480938471	0.2252059625648114	-0.1240414506272833	0.1661283740786289	-0.1367721005962968	0.3934374685197696	-0.4786936727977884	0.4416251269494763	-0.6500970266753466	0.0799029460083603	0.0157809134647406	0.4858864181899481	0.0600931469364849	-0.1001356656306377	0.079103816368695	-0.1278667197546706	-0.4786738034135502	-0.4982915081913033	0.3113391684433586	-0.7480527587637805	0.4485637394080426	0.7159942337742544	0.4449420282489917	0.6247059241485766	-0.6366392022586682	-0.0192369698684433	-0.0289908007804689	-0.6073677558529518	-0.1667117219942852
-0.5591968052173693	0.0622396242713499	-0.2427166062425869	-0.8019570453965493	-0.951104364038555	-1.1159134038745089	1.0269245626469536	-0.5624064703697987	-0.9498267343904236	-0.5739089578944794	0.172827618900657	-0.1849057577160595	-0.0685240054050375	-0.0222395050865026	-0.2232724947120601	0.5246537636530917	-0.5934887808310866	0.2117912900227888	-0.5516635965306147	-0.0331590691450358	-0.1416092627953069	-0.2648796125172757	-0.1499488349484641	-1.1410317171969837	0.1822049735091941	-0.9494487262757804	-1.3855266614180273	0.5268951234195797	0.1210592050695521	0.4023414752393003	-0.7256296313460897	0.2783070120210752	0.9311960278124266	0.3753722762843764	-0.4724721236068445	0.3740449384237037	0.1559108599702529	1.093239888939914	-0.2325389888355467	-0.8776329367208835	1.1054252198032235	-0.522720251987358	-0.5916628549018125	0.7786147117872907	0.7276434181375376	0.7147478149125861	0.5902120912080012	0.0117073658759009	-0.3556080855314461	-0.6451968518866664	1.0773703233006915	0.0640130079366526	1.271788321593481	-0.248627722922505	-0.7205476793124137	0.1506848333852019	0.0562268622586924	-1.3315613127687058	-0.8544185093308647	-0.8058712419700916	-0.7025867219426424	1.0695384221083304	0.9165636812623826	0.3515971990033043	0.487212945199578	-0.370703815084253	-0.3428824818709515	-0.001660186243161	-0.5864493341434875	-0.7590190665773858	-0.3505836035398262	0.7999849041262834	-0.2715650280121646	-0.3097483168510281	-0.484122931264617	0.5691823545123343	0.22136095951889	0.7654367106023254	-0.1762298544899337	-0.1271067044693765	-0.2841965453725436	0.6012024751807804	-0.3586237241145237	0.2258226349460284	-0.3487990023014712	-0.9751467202273112	-0.2612579847074996	-0.0701007360393579	-1.1790319196039014	-0.7576328285264032	-0.1569008759777932	-0.5498300034778085	0.5641353761390469	0.6497551301314884	-0.4229107853850301	0.1548592583756823	-0.3175171036098124	0.0604815703685731	-0.4401092656578067	-0.6367878273765742	-1.0013741415387225
